window_id,attack_type,is_attack,packet_count,byte_count,mean_pkt_size,syn_count,synack_count,fin_count,rst_count,ack_count,psh_count,icmp_count,udp_count,unique_src,unique_dst_ports,new_connections,syn_to_synack_ratio,iat_mean,iat_std,rf_pred,rf_score,lr_pred,if_pred,if_score,in_test,snort_detection,risk_raw,risk_score,risk_level,snort_only,ml_only,hybrid
603,STEALTH_WEB,1,155,6791,43.81,84,1,2,64,71,2,0,0,3,149,84,84.0,0.0064,0.0055,1,1.0,1,1,0.9147946476605237,0,0,0.6872,0.6872,MEDIUM,0,1,1
604,STEALTH_WEB,1,48,5165,107.6,16,3,5,10,32,9,0,0,3,27,16,5.333,0.0205,0.0805,1,0.9481500742175242,1,1,0.9283788565372132,0,1,0.9607,0.9607,HIGH,1,1,1
605,BENIGN,0,8,861,107.62,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0222153307637131,1,0,0.0033,0.0033,LOW,0,0,0
607,STEALTH_WEB,1,16,3544,221.5,2,2,3,0,14,6,0,0,3,3,2,1.0,0.0496,0.1717,1,0.6475666872680457,1,1,0.6057379397456025,0,1,0.747,0.747,HIGH,1,1,1
608,BENIGN,0,8,802,100.25,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0286591067659979,1,0,0.0043,0.0043,LOW,0,0,0
609,BENIGN,0,10,1105,110.5,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.0010008741258741,0,0,0.0858857125431774,0,0,0.0134,0.0134,LOW,0,0,0
611,BENIGN,0,8,1182,147.75,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0247543656364831,0,0,0.0037,0.0037,LOW,0,0,0
612,STEALTH_WEB,1,15,1827,121.8,2,2,3,0,13,5,0,0,3,3,2,1.0,0.019,0.0542,1,0.9999084168009144,1,1,0.6047598352721513,0,1,0.9407,0.9407,HIGH,1,1,1
613,BENIGN,0,9,1869,207.67,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0248503103187398,0,0,0.0037,0.0037,LOW,0,0,0
614,BENIGN,0,10,2478,247.8,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0590515739610214,0,0,0.0095,0.0095,LOW,0,0,0
615,BENIGN,0,8,1167,145.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.023402169562313,0,0,0.0035,0.0035,LOW,0,0,0
616,BENIGN,0,9,905,100.56,1,1,2,0,7,2,1,0,2,2,1,1.0,0.005,0.0063,0,0.0,0,0,0.215841830119924,1,0,0.0324,0.0324,LOW,0,0,0
617,STEALTH_WEB,1,18,2032,112.89,3,3,3,0,15,5,0,0,3,4,3,1.0,0.0336,0.1163,1,0.9656361354049284,1,1,0.7042371345249144,0,1,0.9367,0.9367,HIGH,1,1,1
618,BENIGN,0,95,18487,194.6,10,10,22,0,85,32,0,0,3,12,10,1.0,0.0071,0.0246,0,0.1043451192870357,0,1,0.9718545617716066,1,0,0.2032,0.4,MEDIUM,0,0,0
620,BENIGN,0,8,960,120.0,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0146360053170123,0,0,0.0022,0.0022,LOW,0,0,0
621,BENIGN,0,11,2282,207.45,1,1,2,0,9,4,1,0,2,2,1,1.0,0.004,0.0037,0,0.0,0,0,0.2791728675039155,1,0,0.0419,0.0419,LOW,0,0,0
622,BENIGN,0,9,1342,149.11,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0005800067604318,1,0,0.0001,0.0001,LOW,0,0,0
623,BENIGN,0,8,987,123.38,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0156880010990374,1,0,0.0024,0.0024,LOW,0,0,0
625,BENIGN,0,8,966,120.75,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0148590155621299,0,0,0.0022,0.0022,LOW,0,0,0
626,BENIGN,0,10,2024,202.4,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0408047307298045,0,0,0.0068,0.0068,LOW,0,0,0
627,BENIGN,0,9,1447,160.78,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0006644718391321,1,0,0.0001,0.0001,LOW,0,0,0
628,BENIGN,0,5,1112,222.4,1,1,0,0,4,2,0,0,2,2,1,1.0,0.0025,0.0026,0,0.0411935172724074,0,0,0.4238028819995786,0,0,0.0862,0.0862,LOW,0,0,0
629,BENIGN,0,3,120,40.0,0,0,2,0,3,0,0,0,2,2,0,0.0,0.001,0.0,0,0.0230043009710347,0,1,0.737416240478715,0,0,0.1233,0.1233,LOW,0,0,0
630,BENIGN,0,8,1040,130.0,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0138901352122572,1,0,0.0021,0.0021,LOW,0,0,0
632,BENIGN,0,10,1414,141.4,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0502993605558649,0,0,0.0082,0.0082,LOW,0,0,0
633,BENIGN,0,10,2683,268.3,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0880913197231767,0,0,0.0139,0.0139,LOW,0,0,0
634,BENIGN,0,9,988,109.78,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0229563276656475,0,0,0.0034,0.0034,LOW,0,0,0
635,BENIGN,0,5,1103,220.6,1,1,0,0,4,2,0,0,2,2,1,1.0,0.0025,0.0026,0,0.0411935172724074,0,0,0.4224843403602694,1,0,0.086,0.086,LOW,0,0,0
636,BENIGN,0,13,1809,139.15,1,1,4,0,12,4,0,0,2,3,1,1.0,0.0721,0.229,0,0.0102370049344107,0,1,0.6009000142265675,0,0,0.0958,0.0958,LOW,0,0,0
638,BENIGN,0,18,1639,91.06,2,2,4,0,15,5,1,0,3,3,2,1.0,0.0395,0.1401,0,0.4072267157917344,1,1,0.7033168062976839,0,0,0.3295,0.3295,LOW,0,0,0
639,BENIGN,0,9,1249,138.78,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0047574670952279,1,0,0.0007,0.0007,LOW,0,0,0
640,BENIGN,0,9,1923,213.67,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0291786662676813,0,0,0.0044,0.0044,LOW,0,0,0
642,BENIGN,0,9,1969,218.78,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0299301900806817,0,0,0.0045,0.0045,LOW,0,0,0
644,BENIGN,0,8,974,121.75,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.014023886344392,0,0,0.0021,0.0021,LOW,0,0,0
645,BENIGN,0,10,2535,253.5,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0641213430490719,0,0,0.0103,0.0103,LOW,0,0,0
646,BENIGN,0,10,1678,167.8,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0339663594980927,0,0,0.0057,0.0057,LOW,0,0,0
647,BENIGN,0,8,1153,144.12,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0220638078810476,0,0,0.0033,0.0033,LOW,0,0,0
648,BENIGN,0,19,4255,223.95,2,2,4,0,17,7,0,0,3,3,2,1.0,0.0418,0.1567,0,0.0557879668293106,0,1,0.5528710711236906,1,0,0.1136,0.1136,LOW,0,0,0
649,BENIGN,0,10,2996,299.6,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.0055826845140711,0,0,0.1432340810142473,0,0,0.0246,0.0246,LOW,0,0,0
650,BENIGN,0,4,248,62.0,1,1,0,0,3,1,0,0,2,2,1,1.0,0.001,0.0,0,0.0937880681031818,1,1,0.5543168410321055,0,0,0.1347,0.1347,LOW,0,0,0
651,BENIGN,0,4,789,197.25,0,0,2,0,4,1,0,0,2,2,0,0.0,0.0073,0.009,0,0.1729230335993142,0,1,0.6550779431336549,0,0,0.1934,0.1934,LOW,0,0,0
652,BENIGN,0,10,1536,153.6,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0417451726759779,1,0,0.0069,0.0069,LOW,0,0,0
653,BENIGN,0,10,2901,290.1,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.1284112570876119,0,0,0.0199,0.0199,LOW,0,0,0
655,BENIGN,0,9,1651,183.44,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0112708009093313,0,0,0.0017,0.0017,LOW,0,0,0
657,BENIGN,0,9,1012,112.44,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0198064306590335,1,0,0.003,0.003,LOW,0,0,0
658,BENIGN,0,18,2809,156.06,2,2,4,0,16,6,0,0,2,3,2,1.0,0.0459,0.1675,0,0.0075561394173146,0,0,0.4341749701832677,0,0,0.0693,0.0693,LOW,0,0,0
660,BENIGN,0,89,16139,181.34,10,10,20,0,79,29,0,0,2,11,10,1.0,0.0047,0.0063,0,0.0650716006423371,0,1,0.86509670413856,1,0,0.1656,0.4,MEDIUM,0,0,0
662,BENIGN,0,10,1776,177.6,1,1,2,0,8,3,1,0,2,2,1,1.0,0.0044,0.0049,0,0.0050442652667546,0,0,0.2006922588088074,0,0,0.0329,0.0329,LOW,0,0,0
663,BENIGN,0,10,2217,221.7,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0473728089737613,0,0,0.0077,0.0077,LOW,0,0,0
665,BENIGN,0,17,2436,143.29,2,2,4,0,15,5,0,0,2,3,2,1.0,0.0425,0.1483,0,0.0612703138688823,0,0,0.4836704730859834,0,0,0.1062,0.1062,LOW,0,0,0
667,BENIGN,0,9,1108,123.11,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0123808855332909,0,0,0.0019,0.0019,LOW,0,0,0
669,BENIGN,0,11,1237,112.45,1,1,2,0,9,4,1,0,2,2,1,1.0,0.004,0.0037,0,0.0030013106159895,0,0,0.2775300767589932,0,0,0.0433,0.0433,LOW,0,0,0
670,BENIGN,0,8,788,98.5,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.028858302618094,0,0,0.0043,0.0043,LOW,0,0,0
671,BENIGN,0,8,789,98.62,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.028858302618094,1,0,0.0043,0.0043,LOW,0,0,0
672,BENIGN,0,63,11743,186.4,7,7,14,0,56,21,0,0,2,8,7,1.0,0.005,0.0071,0,0.0354135115177939,0,1,0.7767450401897216,0,0,0.136,0.136,LOW,0,0,0
673,BENIGN,0,10,2638,263.8,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0802684877273577,1,0,0.0127,0.0127,LOW,0,0,0
674,BENIGN,0,10,1161,116.1,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.0010008741258741,0,0,0.0782860203767893,0,0,0.0123,0.0123,LOW,0,0,0
675,BENIGN,0,9,1103,122.56,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0131743911989389,1,0,0.002,0.002,LOW,0,0,0
676,BENIGN,0,8,1198,149.75,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0272711780376603,0,0,0.0041,0.0041,LOW,0,0,0
677,BENIGN,0,10,2039,203.9,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0423458434202288,0,0,0.007,0.007,LOW,0,0,0
678,BENIGN,0,9,1840,204.44,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0220942739576483,0,0,0.0033,0.0033,LOW,0,0,0
679,BENIGN,0,10,2888,288.8,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.1242098328308194,0,0,0.0193,0.0193,LOW,0,0,0
680,BENIGN,0,9,2081,231.22,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0476021736109174,0,0,0.0071,0.0071,LOW,0,0,0
682,BENIGN,0,10,1961,196.1,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0380398564651279,0,0,0.0063,0.0063,LOW,0,0,0
684,BENIGN,0,9,1991,221.22,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0332025553770998,0,0,0.005,0.005,LOW,0,0,0
685,BENIGN,0,9,1237,137.44,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0052544952990738,0,0,0.0008,0.0008,LOW,0,0,0
686,BENIGN,0,10,1520,152.0,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0420974570815575,0,0,0.007,0.007,LOW,0,0,0
687,BENIGN,0,9,1133,125.89,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0130783913963493,1,0,0.002,0.002,LOW,0,0,0
688,BENIGN,0,8,741,92.62,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0300511127572861,0,0,0.0045,0.0045,LOW,0,0,0
689,BENIGN,0,2,80,40.0,1,1,0,0,1,0,0,0,2,2,1,1.0,0.001,0.0,0,0.1045969946823209,1,1,0.6378326871564187,0,0,0.1532,0.1532,LOW,0,0,0
690,BENIGN,0,17,3411,200.65,1,1,4,0,16,7,0,0,3,3,1,1.0,0.0591,0.2128,0,0.2102692849737445,0,1,0.6499733129689466,1,0,0.2131,0.2131,LOW,0,0,0
692,BENIGN,0,16,1788,111.75,2,2,4,0,14,4,0,0,3,3,2,1.0,0.0435,0.1457,1,0.5049470414789687,1,1,0.6116103805021861,1,0,0.3695,0.3695,LOW,0,1,1
694,BENIGN,0,11,2487,226.09,1,1,2,0,9,4,1,0,2,2,1,1.0,0.004,0.0037,0,0.0,0,0,0.2917730777454547,1,0,0.0438,0.0438,LOW,0,0,0
695,BENIGN,0,9,1062,118.0,1,1,2,0,7,2,1,0,2,2,1,1.0,0.005,0.0063,0,0.0,0,0,0.2189815285090475,0,0,0.0328,0.0328,LOW,0,0,0
696,BENIGN,0,8,853,106.62,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0216804950293497,1,0,0.0033,0.0033,LOW,0,0,0
697,BENIGN,0,9,867,96.33,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0441019780336354,0,0,0.0066,0.0066,LOW,0,0,0
698,BENIGN,0,9,1624,180.44,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0085178343558554,0,0,0.0013,0.0013,LOW,0,0,0
700,BENIGN,0,9,1130,125.56,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0130783913963493,1,0,0.002,0.002,LOW,0,0,0
701,BENIGN,0,9,1024,113.78,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0183974210929432,1,0,0.0028,0.0028,LOW,0,0,0
702,HTTP_ATTACK,1,34,5005,147.21,5,5,6,0,29,12,0,0,3,6,5,1.0,0.0229,0.0559,1,0.9816940699969776,1,1,0.8442619064735686,0,1,0.9666,0.9666,HIGH,1,1,1
703,HTTP_ATTACK,1,26,2961,113.88,4,4,5,0,22,8,0,0,3,5,4,1.0,0.0257,0.0626,1,0.9878405244616524,1,1,0.8004124532741468,1,1,0.9634,0.9634,HIGH,1,1,1
704,HTTP_ATTACK,1,24,2553,106.38,4,4,4,0,20,8,0,0,2,5,4,1.0,0.035,0.0825,1,0.8483974577210722,1,1,0.7002584284357843,0,1,0.8717,0.8717,HIGH,1,1,1
705,HTTP_ATTACK,1,34,4578,134.65,5,5,6,0,29,12,0,0,3,6,5,1.0,0.0262,0.0665,1,0.989890809686666,1,1,0.8506061005421485,0,1,0.972,0.972,HIGH,1,1,1
706,HTTP_ATTACK,1,14,1907,136.21,2,2,3,0,12,4,0,0,3,3,2,1.0,0.0063,0.0086,1,0.9554658125263588,1,0,0.524671385557557,0,1,0.9042,0.9042,HIGH,1,1,1
707,BENIGN,0,8,914,114.25,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0146408893088192,0,0,0.0022,0.0022,LOW,0,0,0
709,BENIGN,0,19,4063,213.84,2,2,4,0,16,6,1,0,2,3,2,1.0,0.0493,0.1857,0,0.0048618798949688,0,1,0.6485581745763703,0,0,0.1,0.1,LOW,0,0,0
711,BENIGN,0,10,2199,219.9,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0468536435183829,0,0,0.0077,0.0077,LOW,0,0,0
712,BENIGN,0,10,1828,182.8,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0336485879705623,0,0,0.0057,0.0057,LOW,0,0,0
713,BENIGN,0,8,709,88.62,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.037541830352642,1,0,0.0056,0.0056,LOW,0,0,0
715,BENIGN,0,9,1189,132.11,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0067273702573048,0,0,0.001,0.001,LOW,0,0,0
716,BENIGN,0,8,1290,161.25,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0505805374290709,1,0,0.0076,0.0076,LOW,0,0,0
717,BENIGN,0,10,1890,189.0,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0334948370983799,1,0,0.0057,0.0057,LOW,0,0,0
718,BENIGN,0,9,1509,167.67,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0025070742399788,1,0,0.0004,0.0004,LOW,0,0,0
720,BENIGN,0,11,1694,154.0,1,1,2,0,9,4,1,0,2,2,1,1.0,0.004,0.0037,0,0.0,0,0,0.2499942594557176,1,0,0.0375,0.0375,LOW,0,0,0
721,BENIGN,0,9,1740,193.33,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0139859605936189,1,0,0.0021,0.0021,LOW,0,0,0
723,BENIGN,0,10,1493,149.3,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0444058730408485,1,0,0.0073,0.0073,LOW,0,0,0
724,BENIGN,0,10,1944,194.4,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0362521068162202,0,0,0.0061,0.0061,LOW,0,0,0
725,BENIGN,0,10,1265,126.5,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.0010008741258741,0,0,0.0658026587446609,0,0,0.0104,0.0104,LOW,0,0,0
727,BENIGN,0,18,3495,194.17,2,2,4,0,16,6,0,0,2,3,2,1.0,0.0476,0.1743,0,0.0004495484884177,0,0,0.4524350982564256,1,0,0.0681,0.0681,LOW,0,0,0
729,BENIGN,0,8,946,118.25,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0143675560141007,0,0,0.0022,0.0022,LOW,0,0,0
730,BENIGN,0,11,1578,143.45,1,1,2,0,9,4,1,0,3,2,1,1.0,0.004,0.0037,0,0.0619271932442629,1,0,0.4201045278542757,0,0,0.0971,0.0971,LOW,0,0,0
731,BENIGN,0,8,1202,150.25,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0286989649042438,1,0,0.0043,0.0043,LOW,0,0,0
733,BENIGN,0,10,1585,158.5,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0356519076546698,1,0,0.006,0.006,LOW,0,0,0
735,BENIGN,0,18,3605,200.28,2,2,4,0,16,6,0,0,3,3,2,1.0,0.0463,0.1694,0,0.0710892823427253,1,1,0.5384156447262298,1,0,0.1199,0.1199,LOW,0,0,0
736,BENIGN,0,89,15930,178.99,10,10,20,0,79,29,0,0,2,11,10,1.0,0.0055,0.0075,0,0.0136865427080709,0,1,0.8664242240630875,0,0,0.1375,0.4,MEDIUM,0,0,0
737,BENIGN,0,9,1947,216.33,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0287235737774508,0,0,0.0043,0.0043,LOW,0,0,0
738,BENIGN,0,9,1234,137.11,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0052544952990738,0,0,0.0008,0.0008,LOW,0,0,0
740,BENIGN,0,9,1018,113.11,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0198064306590335,0,0,0.003,0.003,LOW,0,0,0
741,BENIGN,0,10,1757,175.7,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.032879481164342,0,0,0.0056,0.0056,LOW,0,0,0
743,BENIGN,0,10,2867,286.7,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.1161123730584831,0,0,0.0181,0.0181,LOW,0,0,0
744,BENIGN,0,10,2657,265.7,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0830373269287637,0,0,0.0131,0.0131,LOW,0,0,0
746,BENIGN,0,11,1330,120.91,1,1,2,0,9,4,1,0,2,2,1,1.0,0.004,0.0037,0,0.0030013106159895,0,0,0.2730362398138152,0,0,0.0426,0.0426,LOW,0,0,0
747,BENIGN,0,15,2290,152.67,2,2,2,0,13,6,0,0,2,3,2,1.0,0.0494,0.1653,0,0.2510536529819425,0,1,0.5260609238369858,1,0,0.217,0.217,LOW,0,0,0
748,BENIGN,0,12,1178,98.17,1,1,4,0,11,3,0,0,3,3,1,1.0,0.0575,0.1712,0,0.3694146626058433,1,1,0.6793880791468908,0,0,0.3051,0.3051,LOW,0,0,0
750,BENIGN,0,74,14595,197.23,8,8,16,0,65,25,1,0,2,9,8,1.0,0.0043,0.0059,0,0.0921558202969752,0,1,0.8585037168202989,0,0,0.1795,0.4,MEDIUM,0,0,0
751,BENIGN,0,9,2085,231.67,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0476021736109174,0,0,0.0071,0.0071,LOW,0,0,0
752,BENIGN,0,8,1216,152.0,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0296249847472851,0,0,0.0044,0.0044,LOW,0,0,0
753,BENIGN,0,8,949,118.62,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0147513822020393,0,0,0.0022,0.0022,LOW,0,0,0
754,BENIGN,0,10,2417,241.7,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0547298803941193,0,0,0.0089,0.0089,LOW,0,0,0
755,BENIGN,0,16,3675,229.69,2,2,2,0,14,7,0,0,3,3,2,1.0,0.0444,0.153,0,0.344359736130668,1,1,0.6142224745019801,0,0,0.2815,0.2815,LOW,0,0,0
756,BENIGN,0,12,1304,108.67,1,1,4,0,11,3,0,0,2,3,1,1.0,0.0818,0.2479,0,0.0409685722157256,0,1,0.6158523037314216,0,0,0.1149,0.1149,LOW,0,0,0
757,BENIGN,0,5,784,156.8,1,1,0,0,4,2,0,0,2,2,1,1.0,0.0025,0.0026,0,0.0411935172724074,0,0,0.4213920128820039,0,0,0.0859,0.0859,LOW,0,0,0
758,BENIGN,0,4,204,51.0,0,0,2,0,3,0,1,0,2,2,0,0.0,0.0033,0.0033,0,0.0585353545926384,0,1,0.7564718444496906,0,0,0.1457,0.1457,LOW,0,0,0
759,BENIGN,0,10,2876,287.6,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.1150776827690051,0,0,0.0179,0.0179,LOW,0,0,0
760,BENIGN,0,10,2713,271.3,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0890927891386735,0,0,0.014,0.014,LOW,0,0,0
761,BENIGN,0,10,2881,288.1,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.1173845320891065,0,0,0.0183,0.0183,LOW,0,0,0
762,BENIGN,0,10,2879,287.9,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.1164238154456632,0,0,0.0181,0.0181,LOW,0,0,0
764,BENIGN,0,8,1132,141.5,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0210870563089449,0,0,0.0032,0.0032,LOW,0,0,0
765,BENIGN,0,8,926,115.75,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0146408893088192,0,0,0.0022,0.0022,LOW,0,0,0
767,BENIGN,0,81,15469,190.98,9,9,18,0,72,27,0,0,2,10,9,1.0,0.0058,0.0095,0,0.0191419457409778,0,1,0.8012666788543027,0,0,0.1307,0.1307,LOW,0,0,0
768,BENIGN,0,10,2792,279.2,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.1188857195577533,1,0,0.0185,0.0185,LOW,0,0,0
770,BENIGN,0,9,1084,120.44,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,0,0.0,0,0,0.0158929431971785,0,0,0.0024,0.0024,LOW,0,0,0
771,BENIGN,0,8,1151,143.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0209775899125089,1,0,0.0031,0.0031,LOW,0,0,0
772,BENIGN,0,18,2805,155.83,2,2,4,0,16,6,0,0,2,3,2,1.0,0.0483,0.1774,0,0.0136549800645804,0,0,0.4510489978721088,0,0,0.0752,0.0752,LOW,0,0,0
774,BENIGN,0,8,707,88.38,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.037541830352642,0,0,0.0056,0.0056,LOW,0,0,0
775,BENIGN,0,11,1567,142.45,1,1,2,0,9,4,1,0,3,2,1,1.0,0.004,0.0037,0,0.0619271932442629,1,0,0.4220418521675874,0,0,0.0974,0.0974,LOW,0,0,0
776,BENIGN,0,10,1803,180.3,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,0,0.00117035310752,0,0,0.0344211587645144,0,0,0.0058,0.0058,LOW,0,0,0
778,BENIGN,0,8,1008,126.0,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,0,0.0,0,0,0.0149614874953259,0,0,0.0022,0.0022,LOW,0,0,0
