window_id,packet_count,byte_count,mean_pkt_size,syn_count,synack_count,fin_count,rst_count,ack_count,psh_count,icmp_count,udp_count,unique_src,unique_dst_ports,new_connections,syn_to_synack_ratio,iat_mean,iat_std,attack_type,is_attack
1512,9,1204,133.78,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1513,10,1597,159.7,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1514,9,1016,112.89,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1515,4,337,84.25,1,1,0,0,3,1,0,0,2,2,1,1.0,0.001,0.0,BENIGN,0
1516,14,2375,169.64,1,1,4,0,13,5,0,0,2,3,1,1.0,0.0578,0.1847,BENIGN,0
1518,9,1212,134.67,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1519,10,2731,273.1,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1521,8,1096,137.0,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1522,9,1244,138.22,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1523,9,2028,225.33,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1525,9,1624,180.44,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1526,82,14990,182.8,9,9,18,0,73,28,0,0,2,10,9,1.0,0.0063,0.0097,BENIGN,0
1527,8,1198,149.75,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1529,10,1902,190.2,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1530,62,11236,181.23,7,7,14,0,55,20,0,0,2,8,7,1.0,0.0055,0.0068,BENIGN,0
1532,8,1039,129.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1533,10,2914,291.4,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1535,8,1186,148.25,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1536,9,855,95.0,1,1,2,0,7,2,1,0,2,2,1,1.0,0.005,0.0063,BENIGN,0
1537,10,1241,124.1,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1538,8,928,116.0,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1539,53,9381,177.0,6,6,12,0,47,17,0,0,2,7,6,1.0,0.0053,0.0075,BENIGN,0
1540,45,8400,186.67,5,5,10,0,40,15,0,0,2,6,5,1.0,0.0053,0.0067,BENIGN,0
1541,9,2000,222.22,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1542,9,927,103.0,1,1,2,0,7,2,1,0,2,2,1,1.0,0.005,0.0063,BENIGN,0
1544,9,1860,206.67,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1545,11,1229,111.73,1,1,2,0,9,4,1,0,2,2,1,1.0,0.004,0.0037,BENIGN,0
1546,9,1206,134.0,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1547,8,808,101.0,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1548,10,2382,238.2,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1550,8,1000,125.0,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1552,10,2400,240.0,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1553,9,1465,162.78,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1554,8,861,107.62,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1556,19,3095,162.89,2,2,4,0,17,7,0,0,2,3,2,1.0,0.0441,0.1665,BENIGN,0
1558,8,961,120.12,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1559,9,1779,197.67,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1561,10,1961,196.1,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1562,10,1781,178.1,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1563,17,2334,137.29,2,2,4,0,14,4,1,0,3,3,2,1.0,0.0519,0.1824,BENIGN,0
1565,10,2335,233.5,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1566,10,1596,159.6,1,1,2,0,8,3,1,0,3,2,1,1.0,0.0044,0.0049,BENIGN,0
1567,8,698,87.25,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1568,9,1645,182.78,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1569,9,902,100.22,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1570,8,898,112.25,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1572,9,1889,209.89,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1573,10,1872,187.2,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1574,8,825,103.12,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1576,9,1154,128.22,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1577,8,1032,129.0,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1578,9,1988,220.89,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1579,9,894,99.33,1,1,2,0,7,2,1,0,2,2,1,1.0,0.005,0.0063,BENIGN,0
1580,9,1053,117.0,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1581,5,503,100.6,1,1,0,0,4,2,0,0,2,2,1,1.0,0.0025,0.0026,BENIGN,0
1582,3,120,40.0,0,0,2,0,3,0,0,0,2,2,0,0.0,0.001,0.0,BENIGN,0
1583,9,954,106.0,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1584,9,1373,152.56,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1585,10,2766,276.6,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1587,8,1054,131.75,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1588,20,4715,235.75,2,2,4,0,18,8,0,0,2,3,2,1.0,0.0391,0.1508,BENIGN,0
1590,10,1584,158.4,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1591,9,1415,157.22,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1592,7,783,111.86,1,1,2,0,6,2,0,0,2,2,1,1.0,0.0052,0.007,BENIGN,0
1593,11,2823,256.64,1,1,2,0,10,4,0,0,3,2,1,1.0,0.0988,0.2858,BENIGN,0
1594,8,904,113.0,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1596,9,923,102.56,1,1,2,0,7,2,1,0,3,2,1,1.0,0.005,0.0063,BENIGN,0
1597,14,3056,218.29,2,2,2,0,12,5,0,0,3,3,2,1.0,0.0606,0.2,BENIGN,0
1598,5,1128,225.6,0,0,2,0,5,2,0,0,2,2,0,0.0,0.0055,0.0062,BENIGN,0
1599,9,1518,168.67,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1600,8,986,123.25,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1602,35,4981,142.31,5,4,8,0,30,10,0,0,3,5,5,1.25,0.0262,0.1129,BENIGN,0
1603,81,14882,183.73,8,9,18,0,72,27,1,0,3,10,8,0.889,0.0107,0.0513,BENIGN,0
1604,157,11051,70.39,20,20,38,0,137,40,0,0,3,21,20,1.0,0.0046,0.006,CONN_FLOOD,1
1605,200,12500,62.5,25,25,50,0,175,50,0,0,2,27,25,1.0,0.005,0.0063,CONN_FLOOD,1
1606,210,14609,69.57,26,26,52,0,184,54,0,0,3,28,26,1.0,0.0048,0.0061,CONN_FLOOD,1
1607,70,5389,76.99,8,8,18,0,62,19,0,0,3,10,8,1.0,0.0072,0.0198,CONN_FLOOD,1
1608,9,1854,206.0,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1610,10,1716,171.6,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1611,8,704,88.0,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1613,8,969,121.12,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1614,9,1182,131.33,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1615,8,871,108.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1616,10,2853,285.3,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1617,9,1857,206.33,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1618,37,6780,183.24,4,4,8,0,32,12,1,0,2,5,4,1.0,0.0045,0.0049,BENIGN,0
1619,63,11832,187.81,7,7,14,0,56,21,0,0,3,8,7,1.0,0.0131,0.0664,BENIGN,0
1621,9,2065,229.44,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1622,8,730,91.25,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1624,10,1817,181.7,1,1,2,0,8,3,1,0,2,2,1,1.0,0.0044,0.0049,BENIGN,0
1625,9,1339,148.78,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1627,71,12737,179.39,8,8,16,0,63,23,0,0,2,9,8,1.0,0.005,0.0064,BENIGN,0
1628,8,632,79.0,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1629,9,1517,168.56,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1631,9,1747,194.11,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1632,9,2095,232.78,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1633,10,2661,266.1,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1634,8,1076,134.5,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1636,9,1542,171.33,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1637,10,1309,130.9,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1639,10,2169,216.9,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1640,10,1882,188.2,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1641,10,2880,288.0,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1642,8,1267,158.38,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1643,8,772,96.5,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1644,10,2542,254.2,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1645,63,10968,174.1,7,7,14,0,55,20,1,0,2,8,7,1.0,0.0055,0.0082,BENIGN,0
1646,8,1132,141.5,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1647,9,1912,212.44,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1648,8,663,82.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1649,8,842,105.25,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1650,10,1851,185.1,1,1,2,0,8,3,1,0,2,2,1,1.0,0.0044,0.0049,BENIGN,0
1652,34,5486,161.35,5,5,6,0,29,12,0,0,3,6,5,1.0,0.0263,0.0723,HTTP_ATTACK,1
1653,23,2507,109.0,4,4,3,0,19,8,0,0,2,5,4,1.0,0.0372,0.0846,HTTP_ATTACK,1
1654,28,3980,142.14,4,4,6,0,24,9,0,0,3,5,4,1.0,0.0322,0.0734,HTTP_ATTACK,1
1655,27,3538,131.04,4,4,5,0,23,9,0,0,3,5,4,1.0,0.024,0.0698,HTTP_ATTACK,1
1656,6,628,104.67,1,1,1,0,5,2,0,0,2,2,1,1.0,0.004,0.0038,HTTP_ATTACK,1
1657,8,897,112.12,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1658,10,2227,222.7,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1659,10,2594,259.4,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1660,10,2294,229.4,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1661,11,2254,204.91,1,1,2,0,9,4,1,0,2,2,1,1.0,0.004,0.0037,BENIGN,0
1662,10,2099,209.9,1,1,2,0,8,3,1,0,2,2,1,1.0,0.0044,0.0049,BENIGN,0
1664,34,6410,188.53,4,4,6,0,30,13,0,0,2,5,4,1.0,0.0259,0.124,BENIGN,0
1665,85,15190,178.71,9,9,20,0,76,28,0,0,2,11,9,1.0,0.01,0.045,BENIGN,0
1667,8,713,89.12,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1668,11,2646,240.55,1,1,2,0,9,4,1,0,3,2,1,1.0,0.004,0.0037,BENIGN,0
1670,9,1425,158.33,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1672,62,10970,176.94,7,7,14,0,55,20,0,0,2,8,7,1.0,0.0053,0.0074,BENIGN,0
1673,10,1258,125.8,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1674,8,626,78.25,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1676,8,1198,149.75,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1678,10,2339,233.9,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1679,8,1172,146.5,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1680,10,2846,284.6,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1681,10,2847,284.7,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1682,9,1588,176.44,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1684,9,916,101.78,1,1,2,0,7,2,1,0,3,2,1,1.0,0.005,0.0063,BENIGN,0
1685,8,631,78.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1687,16,2195,137.19,2,2,4,0,14,4,0,0,2,3,2,1.0,0.0552,0.1896,BENIGN,0
1689,8,1054,131.75,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1690,16,2413,150.81,2,2,4,0,14,4,0,0,2,3,2,1.0,0.0531,0.1816,BENIGN,0
1691,26,4466,171.77,3,3,6,0,23,8,0,0,2,4,3,1.0,0.005,0.0061,BENIGN,0
1692,72,13614,189.08,8,8,16,0,64,24,0,0,3,9,8,1.0,0.0068,0.0122,BENIGN,0
1693,9,1927,214.11,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1695,8,758,94.75,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1696,10,1851,185.1,1,1,2,0,8,3,1,0,2,2,1,1.0,0.0044,0.0049,BENIGN,0
1697,10,1595,159.5,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1698,9,1836,204.0,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1699,10,1689,168.9,1,1,2,0,8,3,1,0,2,2,1,1.0,0.0044,0.0049,BENIGN,0
1700,8,768,96.0,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1701,10,1737,173.7,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1702,9,1772,196.89,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1703,9,1707,189.67,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1704,9,1278,142.0,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1706,8,672,84.0,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1707,8,1118,139.75,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1709,9,1108,123.11,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1710,8,635,79.38,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1712,9,1241,137.89,1,1,2,0,7,2,1,0,3,2,1,1.0,0.005,0.0063,BENIGN,0
1713,9,2083,231.44,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1715,10,2609,260.9,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1716,10,2832,283.2,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1717,10,1690,169.0,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1718,8,1025,128.12,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1719,9,1368,152.0,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1720,10,2528,252.8,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1721,10,2668,266.8,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1723,10,1423,142.3,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1724,9,1842,204.67,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1725,8,1170,146.25,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1726,10,1137,113.7,1,1,2,0,8,3,1,0,3,2,1,1.0,0.0044,0.0049,BENIGN,0
1727,10,2223,222.3,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1728,8,844,105.5,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1729,82,15759,192.18,9,9,18,0,73,28,0,0,2,10,9,1.0,0.0063,0.0092,BENIGN,0
1730,10,1731,173.1,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1731,9,1470,163.33,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1732,7,1081,154.43,1,1,2,0,6,2,0,0,2,2,1,1.0,0.0052,0.007,BENIGN,0
1733,11,1714,155.82,1,1,2,0,10,4,0,0,2,2,1,1.0,0.0757,0.2166,BENIGN,0
1734,10,1785,178.5,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1736,9,1397,155.22,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1737,8,729,91.12,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1739,9,1721,191.22,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1740,8,836,104.5,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1741,9,1662,184.67,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1743,8,1162,145.25,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1744,8,1166,145.75,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1746,10,2004,200.4,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1747,10,1733,173.3,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1748,9,1221,135.67,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1749,10,2224,222.4,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1750,9,2007,223.0,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1751,8,1215,151.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1752,10,2022,202.2,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1753,9,1307,145.22,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1754,20,4021,201.05,2,2,4,0,17,7,1,0,3,3,2,1.0,0.0467,0.1812,BENIGN,0
1756,10,1173,117.3,1,1,2,0,8,3,1,0,2,2,1,1.0,0.0044,0.0049,BENIGN,0
1757,9,1017,113.0,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1758,9,1420,157.78,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1760,9,1481,164.56,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1761,13,1394,107.23,2,2,2,0,11,4,0,0,3,3,2,1.0,0.0717,0.2274,BENIGN,0
1762,4,790,197.5,0,0,2,0,4,1,0,0,2,2,0,0.0,0.0073,0.009,BENIGN,0
1763,9,1763,195.89,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1765,10,1173,117.3,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1766,8,1126,140.75,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1767,9,1170,130.0,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1768,8,993,124.12,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1769,8,661,82.62,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1771,10,2477,247.7,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1772,8,997,124.62,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1773,9,1937,215.22,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1774,10,1302,130.2,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1775,9,1748,194.22,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1776,9,1826,202.89,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1777,8,748,93.5,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1778,9,1752,194.67,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1779,9,2021,224.56,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1780,8,996,124.5,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1781,17,1815,106.76,2,2,4,0,14,4,1,0,2,3,2,1.0,0.0541,0.191,BENIGN,0
1783,9,1751,194.56,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1785,9,1657,184.11,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1786,11,2745,249.55,1,1,2,0,9,4,1,0,2,2,1,1.0,0.004,0.0037,BENIGN,0
1788,10,2768,276.8,1,1,2,0,9,4,0,0,2,2,1,1.0,0.0036,0.0036,BENIGN,0
1789,19,2914,153.37,2,2,4,0,17,7,0,0,3,3,2,1.0,0.0533,0.2042,BENIGN,0
1791,18,3365,186.94,2,2,4,0,16,6,0,0,3,3,2,1.0,0.0481,0.1763,BENIGN,0
1793,8,1183,147.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1795,9,1298,144.22,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1796,9,1639,182.11,1,1,2,0,8,3,0,0,2,2,1,1.0,0.004,0.005,BENIGN,0
1798,8,1142,142.75,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
1799,8,751,93.88,1,1,2,0,7,2,0,0,2,2,1,1.0,0.0046,0.0066,BENIGN,0
